Retailer,Category,Sub-Category,Domain,URL,Size,Product Hierarchy,Brand,Product Name,SKU,Reg. Price,Prime,Promo Tag,Each Price,Product Description,Product Details,# of Images,Nutrition,Lifestyle/Dietary Need,Image URLs,Promo Price
Loblaw's,Drinks,Soft Drinks/Sodas,Loblaw.ca,https://www.loblaws.ca/lime-watermelon-sparkling-water-bottle/p/21240732_EA,1 l,Food > Drinks > Water > Flavoured Water,AHA,"Lime + Watermelon Sparkling Water, Bottle",21240732_EA,1.49 ea,,MULTI,0.15/100ml,,"AHA! The delightful surprise when you encounter something new and realize what you’ve been missing. Try the refreshing flavour of new AHA Lime + Watermelon sparkling water. A flavour pairing so good, your mouth will wonder how we made two great flavours greater than ever. Natural flavours. No sweeteners. No calories. Grab yours today.",5,,,https://assets.shop.loblaws.ca/products/21240732/b2/en/front/21240732_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21240732/b2/en/angle/21240732_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21240732/b2/en/beauty/21240732_beauty_a06_@2.png| https://assets.shop.loblaws.ca/products/21240732/b2/en/banner/21240732_banner_a06_@2.png| https://assets.shop.loblaws.ca/products/21240732/b2/en/brand/21240732_brand_a06_@2.png,
Loblaw's,Drinks,Soft Drinks/Sodas,Loblaw.ca,https://www.loblaws.ca/carbonated-water-triple-berry/p/21093711_EA,1 l,Food > Drinks > Water > Flavoured Water,Nestle,"Carbonated Water, Triple Berry",21093711_EA,1.29 ea,,MULTI,0.13/100ml,,,3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 250 ml		
Serving Size EN		per 250 ml		
Serving Size EN		per 250 ml		
Calories		0 cal		
Calories		0 cal		
Calories		0 cal		
Total Fat		0.0 g		
Total Fat		0.0 g		
Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
Total Carbohydrate		0 g		
Total Carbohydrate		0 g		
Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
Protein		0.0 g		
Protein		0.0 g		
Protein		0.0 g		
				
				
				
Cholesterol		0 mg		
Cholesterol		0 mg		
Cholesterol		0 mg		
Sodium		0 mg		
Sodium		0 mg		
Sodium		0 mg		",,https://assets.shop.loblaws.ca/products/21093711/b2/en/front/21093711_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21093711/b2/en/angle/21093711_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21093711/b2/en/side/21093711_side_a06_@2.png,
Loblaw's,Drinks,Soft Drinks/Sodas,Loblaw.ca,https://www.loblaws.ca/zero-calorie-ginger-beer-mixer/p/21164033_EA,222 ml,Food > Drinks > Soft Drinks > Specialty Soft Drinks,Zevia,Zero-Calorie Ginger Beer Mixer,21164033_EA,6.99 ea,,,3.15/100ml,,,3,,,https://assets.shop.loblaws.ca/products/21164033/b2/en/front/21164033_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21164033/b2/en/angle/21164033_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21164033/b2/en/side/21164033_side_a06_@2.png,
Loblaw's,Drinks,Soft Drinks/Sodas,Loblaw.ca,https://www.loblaws.ca/fruit-2o-sparkling-water-mixed-berry/p/20883868_EA,502 ml,Food > Drinks > Water > Flavoured Water,Fruit2O,"Fruit 2O Sparkling Water, Mixed Berry",20883868_EA,1.49 ea,,,0.3/100ml,,,1,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 502 ml		
Serving Size EN		per 502 ml		
Serving Size EN		per 502 ml		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Calories		0 cal		
Calories		0 cal		
Calories		0 cal		
Total Fat		0.0 g		
Total Fat		0.0 g		
Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
Total Carbohydrate		1 g		
Total Carbohydrate		1 g		
Total Carbohydrate		1 g		
		Total Carbohydrate		1 g		
		Total Carbohydrate		1 g		
		Total Carbohydrate		1 g		
		Total Carbohydrate		1 g		
		Total Carbohydrate		1 g		
		Total Carbohydrate		1 g		
Protein		0.0 g		
Protein		0.0 g		
Protein		0.0 g		
				
				
				
Cholesterol		0 mg		
Cholesterol		0 mg		
Cholesterol		0 mg		
Sodium		0 mg		
Sodium		0 mg		
Sodium		0 mg		",,https://assets.shop.loblaws.ca/products/20883868/b2/en/front/20883868_front_a06_@2.png,
Loblaw's,Drinks,Soft Drinks/Sodas,Loblaw.ca,https://www.loblaws.ca/black-cherry/p/21105194_C06,6x355.0 ml,Food > Drinks > Soft Drinks > Specialty Soft Drinks,Zevia,Black Cherry,21105194_C06,5.49 pack of 6,,MULTI,0.26/100ml,,"Zevia Black Cherry has won the hearts of cherry soda lovers everywhere. Bursting with the taste of juicy ripe black cherries - your favorite berry is always in season. Without any artificial ingredients, Zevia Black Cherry is a cut above traditional diet cherry soda. Plus it's caffeine-free, so you can drink it no matter the time of day. Cherrylicious and full of flavor, you can’t ask for more.",3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		355 ml		
Serving Size EN		355 ml		
Serving Size EN		355 ml		
House Hold Serving Size		1.0 can		
House Hold Serving Size		1.0 can		
House Hold Serving Size		1.0 can		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Calories		0 cal		
Calories		0 cal		
Calories		0 cal		
Total Fat		0.0 g		
Total Fat		0.0 g		
Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
Total Carbohydrate		4 g		
Total Carbohydrate		4 g		
Total Carbohydrate		4 g		
		Total Carbohydrate		4 g		
		Total Carbohydrate		4 g		
		Total Carbohydrate		4 g		
		Total Carbohydrate		4 g		
		Total Carbohydrate		4 g		
		Total Carbohydrate		4 g		
Protein		0.0 g		
Protein		0.0 g		
Protein		0.0 g		
Potassium		0 mg		
Potassium		0 mg		
Potassium		0 mg		
				
				
				
Cholesterol		0 mg		
Cholesterol		0 mg		
Cholesterol		0 mg		
Sodium		20 mg		
Sodium		20 mg		
Sodium		20 mg		",,https://assets.shop.loblaws.ca/products/21105194/b2/en/front/21105194_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21105194/b2/en/angle/21105194_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21105194/b2/en/side/21105194_side_a06_@2.png,
Loblaw's,Drinks,Soft Drinks/Sodas,Loblaw.ca,https://www.loblaws.ca/ginger-beer-case/p/20814988_C04,4x200.0 ml,Food > Drinks > Soft Drinks > Specialty Soft Drinks,Fever Tree,Ginger Beer (Case),20814988_C04,6.99 pack of 4,,MULTI,0.87/100ml,,,3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		(serving size 100 ml)		
Serving Size EN		(serving size 100 ml)		
Serving Size EN		(serving size 100 ml)		
House Hold Serving Size		0.0 not available		
House Hold Serving Size		0.0 not available		
House Hold Serving Size		0.0 not available		
Calories		45 cal		
Calories		45 cal		
Calories		45 cal		
Total Fat		0.0 g		
Total Fat		0.0 g		
Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
Total Carbohydrate		10 g		
Total Carbohydrate		10 g		
Total Carbohydrate		10 g		
		Total Carbohydrate		10 g		
		Total Carbohydrate		10 g		
		Total Carbohydrate		10 g		
		Total Carbohydrate		10 g		
		Total Carbohydrate		10 g		
		Total Carbohydrate		10 g		
		Total Carbohydrate		10 g		
		Total Carbohydrate		10 g		
		Total Carbohydrate		10 g		
Protein		0.0 g		
Protein		0.0 g		
Protein		0.0 g		
				
				
				
Cholesterol		0 mg		
Cholesterol		0 mg		
Cholesterol		0 mg		
Sodium		1 mg		
Sodium		1 mg		
Sodium		1 mg		",,https://assets.shop.loblaws.ca/products/20814988/b2/en/front/20814988_front_a06_@2.png| https://assets.shop.loblaws.ca/products/20814988/b2/en/angle/20814988_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/20814988/b2/en/side/20814988_side_a06_@2.png,
Loblaw's,Drinks,Soft Drinks/Sodas,Loblaw.ca,https://www.loblaws.ca/sparkling-carbonated-spring-water/p/20307836001_EA,1 l,Food > Drinks > Water > Flavoured Water,Nestle,Sparkling Carbonated Spring Water,20307836001_EA,1.29 ea,,MULTI,0.13/100ml,,0 calories,3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 500 ml		
Serving Size EN		per 500 ml		
Serving Size EN		per 500 ml		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Calories		0 cal		
Calories		0 cal		
Calories		0 cal		
Total Fat		0.0 g		
Total Fat		0.0 g		
Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
Total Carbohydrate		0 g		
Total Carbohydrate		0 g		
Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
Protein		0.0 g		
Protein		0.0 g		
Protein		0.0 g		
				
				
				
Cholesterol		0 mg		
Cholesterol		0 mg		
Cholesterol		0 mg		
Sodium		0 mg		
Sodium		0 mg		
Sodium		0 mg		",,https://assets.shop.loblaws.ca/products/20307836001/b2/en/front/20307836001_front_a06_@2.png| https://assets.shop.loblaws.ca/products/20307836001/b2/en/angle/20307836001_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/20307836001/b2/en/side/20307836001_side_a06_@2.png,
Loblaw's,Drinks,Soft Drinks/Sodas,Loblaw.ca,https://www.loblaws.ca/blueberry-brasilia/p/21362960_EA,530 ml,Food > Drinks > Water > Flavoured Water,Bai,Blueberry Brasilia,21362960_EA,2.89 ea,,MULTI,0.55/100ml,,,1,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 530 ml		
Serving Size EN		per 530 ml		
Serving Size EN		per 530 ml		
Calories		10 cal		
Calories		10 cal		
Calories		10 cal		
Total Fat		0.0 g		
Total Fat		0.0 g		
Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
Total Carbohydrate		12 g		
Total Carbohydrate		12 g		
Total Carbohydrate		12 g		
		Total Carbohydrate		12 g		
		Total Carbohydrate		12 g		
		Total Carbohydrate		12 g		
		Total Carbohydrate		12 g		
		Total Carbohydrate		12 g		
		Total Carbohydrate		12 g		
Protein		0.0 g		
Protein		0.0 g		
Protein		0.0 g		
				
				
				
Cholesterol		0 mg		
Cholesterol		0 mg		
Cholesterol		0 mg		
Sodium		10 mg		
Sodium		10 mg		
Sodium		10 mg		",,https://assets.shop.loblaws.ca/products/21362960/b2/en/front/21362960_front_a06_@2.png,
Loblaw's,Drinks,Soft Drinks/Sodas,Loblaw.ca,https://www.loblaws.ca/tonic-water-case/p/20339652002_C04,4x200.0 ml,Food > Drinks > Soft Drinks > Specialty Soft Drinks,Fever Tree,Tonic Water (Case),20339652002_C04,6.99 pack of 4,,MULTI,0.87/100ml,,,1,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 100 ml		
Serving Size EN		per 100 ml		
Serving Size EN		per 100 ml		
House Hold Serving Size		0.0 not available		
House Hold Serving Size		0.0 not available		
House Hold Serving Size		0.0 not available		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Calories		35 cal		
Calories		35 cal		
Calories		35 cal		
Total Fat		0.0 g		
Total Fat		0.0 g		
Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
Total Carbohydrate		9 g		
Total Carbohydrate		9 g		
Total Carbohydrate		9 g		
		Total Carbohydrate		9 g		
		Total Carbohydrate		9 g		
		Total Carbohydrate		9 g		
		Total Carbohydrate		9 g		
		Total Carbohydrate		9 g		
		Total Carbohydrate		9 g		
		Total Carbohydrate		9 g		
		Total Carbohydrate		9 g		
		Total Carbohydrate		9 g		
Protein		0.0 g		
Protein		0.0 g		
Protein		0.0 g		
				
				
				
Cholesterol		0 mg		
Cholesterol		0 mg		
Cholesterol		0 mg		
Sodium		0 mg		
Sodium		0 mg		
Sodium		0 mg		",,https://assets.shop.loblaws.ca/products/20339652002/b2/en/front/20339652002_front_a06_@2.png,
Loblaw's,Drinks,Soft Drinks/Sodas,Loblaw.ca,https://www.loblaws.ca/raspberry-mist-naturally-fruit-flavoured-water-bev/p/20302565003_C06,6x500.0 ml,Food > Drinks > Water > Flavoured Water,President's Choice,Raspberry Mist Naturally Fruit-Flavoured Water Beverage,20302565003_C06,3.69 pack of 6,,,0.12/100ml,,A delightfully fruity thirst-quenching alternative to ordinary water with the wonderful sweetness of natural raspberry flavour added.,1,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		500 ml		
Serving Size EN		500 ml		
Serving Size EN		500 ml		
House Hold Serving Size		1.0 bottle(s)		
House Hold Serving Size		1.0 bottle(s)		
House Hold Serving Size		1.0 bottle(s)		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Calories		0 cal		
Calories		0 cal		
Calories		0 cal		
Total Fat		0.0 g		
Total Fat		0.0 g		
Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
Total Carbohydrate		0 g		
Total Carbohydrate		0 g		
Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
Protein		0.0 g		
Protein		0.0 g		
Protein		0.0 g		
Potassium		50 mg		
Potassium		50 mg		
Potassium		50 mg		
				
				
				
Cholesterol		0 mg		
Cholesterol		0 mg		
Cholesterol		0 mg		
Sodium		40 mg		
Sodium		40 mg		
Sodium		40 mg		",,https://assets.shop.loblaws.ca/products/20302565003/b2/en/front/20302565003_front_a06_@2.png,
Loblaw's,Drinks,Soft Drinks/Sodas,Loblaw.ca,https://www.loblaws.ca/fruit-2o-sparkling-water-strawberry/p/20883978_EA,502 ml,Food > Drinks > Water > Flavoured Water,Fruit2O,"Fruit 2O Sparkling Water, Strawberry",20883978_EA,1.49 ea,,,0.3/100ml,,,1,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 502 ml		
Serving Size EN		per 502 ml		
Serving Size EN		per 502 ml		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Calories		0 cal		
Calories		0 cal		
Calories		0 cal		
Total Fat		0.0 g		
Total Fat		0.0 g		
Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
Total Carbohydrate		1 g		
Total Carbohydrate		1 g		
Total Carbohydrate		1 g		
		Total Carbohydrate		1 g		
		Total Carbohydrate		1 g		
		Total Carbohydrate		1 g		
		Total Carbohydrate		1 g		
		Total Carbohydrate		1 g		
		Total Carbohydrate		1 g		
Protein		0.0 g		
Protein		0.0 g		
Protein		0.0 g		
				
				
				
Cholesterol		0 mg		
Cholesterol		0 mg		
Cholesterol		0 mg		
Sodium		0 mg		
Sodium		0 mg		
Sodium		0 mg		",,https://assets.shop.loblaws.ca/products/20883978/b2/en/front/20883978_front_a06_@2.png,
Loblaw's,Drinks,Soft Drinks/Sodas,Loblaw.ca,https://www.loblaws.ca/white-tea/p/21303280_EA,473 ml,Food > Drinks > Soft Drinks > Specialty Soft Drinks,Good Drink,White Tea,21303280_EA,3.99 ea,,,0.84/100ml,,,1,,,https://assets.shop.loblaws.ca/products/21303280/b2/en/front/21303280_front_a06_@2.png,
Loblaw's,Drinks,Soft Drinks/Sodas,Loblaw.ca,https://www.loblaws.ca/natural-water-case/p/21096722_C10,10x355.0 ml,Food > Drinks > Water > Flavoured Water,Montellier,Natural Water (Case),21096722_C10,5.59 pack of 10,,MULTI,0.16/100ml,,"Montellier� Carbonated Natural Spring Water, 355 Ml Cans, 10 Pack",3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 355 ml		
Serving Size EN		per 355 ml		
Serving Size EN		per 355 ml		
Calories		0 cal		
Calories		0 cal		
Calories		0 cal		
Total Fat		0.0 g		
Total Fat		0.0 g		
Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
Total Carbohydrate		0 g		
Total Carbohydrate		0 g		
Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
Protein		0.0 g		
Protein		0.0 g		
Protein		0.0 g		
				
				
				
Cholesterol		0 mg		
Cholesterol		0 mg		
Cholesterol		0 mg		
Sodium		4 mg		
Sodium		4 mg		
Sodium		4 mg		",,https://assets.shop.loblaws.ca/products/21096722/b2/en/front/21096722_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21096722/b2/en/angle/21096722_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21096722/b2/en/side/21096722_side_a06_@2.png,
Loblaw's,Drinks,Soft Drinks/Sodas,Loblaw.ca,https://www.loblaws.ca/carbonated-natural-spring-water-pink-grapefruit-ca/p/20084633003_C06,6x500.0 ml,Food > Drinks > Water > Flavoured Water,Perrier,"Carbonated Natural Spring Water, Pink Grapefruit (Case)",20084633003_C06,7.99 pack of 6,,MULTI,0.27/100ml,,Carbonated spring water with natural flavour.,3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 500 ml		
Serving Size EN		per 500 ml		
Serving Size EN		per 500 ml		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Calories		0 cal		
Calories		0 cal		
Calories		0 cal		
Total Fat		0.0 g		
Total Fat		0.0 g		
Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
Total Carbohydrate		0 g		
Total Carbohydrate		0 g		
Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
		Total Carbohydrate		0 g		
Protein		0.0 g		
Protein		0.0 g		
Protein		0.0 g		
				
				
				
Cholesterol		0 mg		
Cholesterol		0 mg		
Cholesterol		0 mg		
Sodium		5 mg		
Sodium		5 mg		
Sodium		5 mg		",,https://assets.shop.loblaws.ca/products/20084633003/b2/en/front/20084633003_front_a06_@2.png| https://assets.shop.loblaws.ca/products/20084633003/b2/en/angle/20084633003_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/20084633003/b2/en/side/20084633003_side_a06_@2.png,
Loblaw's,Drinks,Soft Drinks/Sodas,Loblaw.ca,https://www.loblaws.ca/sparkling-fruit-beverage-case/p/21237881_C06,6x330.0 ml,Food > Drinks > Water > Flavoured Water,Perrier,Sparkling Fruit Beverage(Case),21237881_C06,7.99 pack of 6,,MULTI,0.4/100ml,,,3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		0 g		
Serving Size EN		0 g		
Serving Size EN		0 g		
Total Fat				
Total Fat				
Total Fat				
Total Carbohydrate				
Total Carbohydrate				
Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
		Total Carbohydrate				
				
				
				",,https://assets.shop.loblaws.ca/products/21237881/b2/en/front/21237881_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21237881/b2/en/angle/21237881_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21237881/b2/en/side/21237881_side_a06_@2.png,
Loblaw's,Drinks,Soft Drinks/Sodas,Loblaw.ca,https://www.loblaws.ca/sparkling-water-ginger-lemongrass/p/20704629002_EA,750 ml,Food > Drinks > Water > Flavoured Water,Bottlegreen,"Sparkling Water, Ginger & Lemongrass",20704629002_EA,3.99 ea,,,0.53/100ml,,"A light, crisp sparkling water beverage with flavours of ginger and lemongrass.",1,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 240 ml  (8 fl oz) about 1 per serving based on a 2000 calorie diet.		
Serving Size EN		per 240 ml  (8 fl oz) about 1 per serving based on a 2000 calorie diet.		
Serving Size EN		per 240 ml  (8 fl oz) about 1 per serving based on a 2000 calorie diet.		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Calories		70 cal		
Calories		70 cal		
Calories		70 cal		
Total Fat		0.0 g		
Total Fat		0.0 g		
Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
Total Carbohydrate		17 g		
Total Carbohydrate		17 g		
Total Carbohydrate		17 g		
		Total Carbohydrate		17 g		
		Total Carbohydrate		17 g		
		Total Carbohydrate		17 g		
		Total Carbohydrate		17 g		
		Total Carbohydrate		17 g		
		Total Carbohydrate		17 g		
Protein		0.0 g		
Protein		0.0 g		
Protein		0.0 g		
				
				
				
Cholesterol		0 mg		
Cholesterol		0 mg		
Cholesterol		0 mg		
Sodium		0 mg		
Sodium		0 mg		
Sodium		0 mg		",,https://assets.shop.loblaws.ca/products/20704629002/b2/en/front/20704629002_front_a06_@2.png,
Loblaw's,Drinks,Soft Drinks/Sodas,Loblaw.ca,https://www.loblaws.ca/sparkling-orange-mango/p/20949135_EA,502 ml,Food > Drinks > Water > Flavoured Water,Fruit2O,Sparkling Orange Mango,20949135_EA,1.49 ea,,,0.3/100ml,,,1,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 502 ml		
Serving Size EN		per 502 ml		
Serving Size EN		per 502 ml		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Calories		0 cal		
Calories		0 cal		
Calories		0 cal		
Total Fat		0.0 g		
Total Fat		0.0 g		
Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
		Total Fat		0.0 g		
Total Carbohydrate		1 g		
Total Carbohydrate		1 g		
Total Carbohydrate		1 g		
		Total Carbohydrate		1 g		
		Total Carbohydrate		1 g		
		Total Carbohydrate		1 g		
		Total Carbohydrate		1 g		
		Total Carbohydrate		1 g		
		Total Carbohydrate		1 g		
Protein		0.0 g		
Protein		0.0 g		
Protein		0.0 g		
				
				
				
Cholesterol		0 mg		
Cholesterol		0 mg		
Cholesterol		0 mg		
Sodium		0 mg		
Sodium		0 mg		
Sodium		0 mg		",,https://assets.shop.loblaws.ca/products/20949135/b2/en/front/20949135_front_a06_@2.png,
